,A,B,C,D
2000-11-19,8.26609071799291,-12.57493130056188,-44.590266253195054,-12.087915349280044
2000-11-20,8.317639334341008,-13.461960527820596,-43.71477279283324,-13.161019071377103
2000-11-21,8.190302587178657,-13.695987795824868,-43.13626497788707,-12.423596433993088
2000-11-22,9.343299287258585,-12.378603114007122,-42.715287728569166,-11.609545655097044
2000-11-23,8.007140842448466,-12.472701493784447,-41.407437644572326,-12.418675322922654
2000-11-24,7.50204754453116,-10.954821241018703,-43.20704936495668,-11.072406422788754
2000-11-25,8.0325700001685,-9.581607030139702,-42.95177422974021,-11.418647834565977
2000-11-26,10.113165500209355,-9.919597704609183,-41.520514987406195,-11.84934312408395
2000-11-27,10.398528495439027,-10.115610364449177,-42.29121329349695,-12.484204795587132
2000-11-28,8.739395856304586,-9.906418823038713,-41.340418074100846,-13.053082960202135
2000-11-29,8.573105108254786,-9.98234346703261,-41.119715525769834,-13.238857224264438
2000-11-30,6.5861861794277985,-8.701966034934067,-43.89714072908959,-15.282988686839195
2000-12-01,5.7516259090157815,-8.496380996635182,-43.12460443206055,-16.052371691959102
2000-12-02,5.71214731651914,-7.821426741997429,-41.634265822443766,-15.292865681630728
2000-12-03,4.039753202645308,-9.08657755501396,-42.06070426077197,-15.448914759659466
2000-12-04,4.919327813819699,-9.280451971737335,-41.460110800933855,-16.079547669761833
2000-12-05,3.7672599843389376,-8.099906824333873,-41.844595439668566,-16.490456777164695
2000-12-06,3.3305260514490267,-8.064474427806651,-42.890193701221854,-16.573138483007856
2000-12-07,5.37631190543936,-7.770897264298908,-42.514610727270856,-17.238365782001694
2000-12-08,4.332465816586917,-7.384672896858189,-43.49225561788373,-17.568811438801834
2000-12-09,5.3190008291107524,-6.122308744642326,-42.033740045742384,-17.68211321520689
2000-12-10,6.052455281126511,-5.368130315029132,-40.89487115912759,-19.10445637914255
2000-12-11,5.986034393410642,-2.4558897098484422,-41.52680839072338,-19.412946323542236
2000-12-12,5.9745385346425355,-2.629789822324042,-40.448104876038435,-19.097997845573257
2000-12-13,5.259763190552023,-4.247027316056409,-39.60575690652679,-19.011957882822674
2000-12-14,4.2973534826244215,-5.079271485289851,-39.146820069187804,-19.411564981161668
2000-12-15,4.683593706620679,-4.106165573822943,-40.08774473478148,-18.54481124390185
2000-12-16,4.4852849530531795,-5.943762875265332,-39.48985020893792,-18.28470224383343
2000-12-17,6.090027749698687,-5.100575498056783,-40.143106692332275,-17.62649440684415
2000-12-18,5.818432347516013,-3.2123881252564503,-40.66190586913071,-16.53153008543194
2000-12-19,6.02026571254636,-4.800549673902667,-40.36039012953941,-17.750267712166764
2000-12-20,5.037607366342885,-5.09106322969016,-41.59778969342151,-18.317267211600555
2000-12-21,4.468622326297565,-5.321253515351266,-41.41564143507308,-19.8774260414775
2000-12-22,3.0284890174770256,-6.290229059117949,-41.223129245024374,-19.632970960889548
2000-12-23,2.861273646060253,-7.885887473757286,-41.05107583046124,-18.673499923324062
2000-12-24,2.855317965212622,-8.959834572812582,-42.38094891028453,-17.82917271037294
2000-12-25,2.567701041418032,-8.307390401560177,-41.707330283421165,-17.487564093070144
2000-12-26,1.5459853960955112,-7.436149679058225,-42.41006716624689,-17.019337723099703
2000-12-27,1.6583586790644498,-5.382704648659433,-43.99478148387448,-17.815783121492302
2000-12-28,1.7988402916649184,-6.555326192019695,-44.969405719842335,-18.108101922687588
2000-12-29,0.9901747402112917,-6.504836094404559,-43.96104580395138,-16.396003508341117
2000-12-30,0.32941204691602244,-6.485414571766746,-44.57072059058218,-16.274971522966744
2000-12-31,1.768025159017617,-7.877740826087412,-44.34036325191345,-16.618145126933413
2001-01-01,2.6842723792225165,-7.82484842319349,-44.00849707644858,-16.6696375131673
2001-01-02,-0.16886826643864072,-8.591621484939745,-43.91425025029032,-14.806849949657847
2001-01-03,-0.11982970475708572,-7.868203761845633,-43.617109309819696,-13.599126437460638
2001-01-04,0.8907555975152339,-6.143163627248062,-41.98407136930658,-12.231274147595627
2001-01-05,0.08398132095291921,-7.681530161661974,-41.93567789403051,-12.602288737450342
2001-01-06,1.7874473070910166,-7.322863054431582,-42.11129150710118,-13.083988517074754
2001-01-07,2.830110798523953,-7.926724087553502,-41.80025956055725,-11.785267856796608
2001-01-08,2.41552166495173,-8.091331008756509,-39.49797630127821,-12.613349011043097
2001-01-09,0.8619176289031434,-7.136774010116928,-39.53166145105549,-10.988562308216853
2001-01-10,0.6843773077065478,-7.357121094401724,-40.37219948961626,-10.34020978834059
2001-01-11,1.7008892031837815,-6.8676192489076575,-40.2997906441848,-10.471020464271447
2001-01-12,4.202049092430676,-7.389904567946064,-40.30276406018639,-11.503614487721899
2001-01-13,5.374139341703007,-5.964454054471086,-38.44096515335668,-11.429173447038965
2001-01-14,6.079930867748603,-5.019342483279794,-38.72972756792257,-12.175367194863586
2001-01-15,4.548465559236082,-4.739631254822385,-38.49769795220728,-11.815667519467354
2001-01-16,3.519163304300915,-4.030295490411416,-39.59100407121644,-10.746789711023755
2001-01-17,3.557962625630035,-4.8951274148898545,-40.188162403258346,-9.712453398172078
2001-01-18,2.1980606458886753,-4.948171932019482,-41.461084000810736,-10.435390213357593
2001-01-19,-0.2240921518804262,-6.672170290451109,-40.983691498671064,-8.11345359647439
2001-01-20,-0.7446650486796061,-6.477179744943222,-40.6233279191487,-8.772436221182847
2001-01-21,-0.5739442559529891,-5.97401997082317,-40.07692750649,-8.872405128589131
2001-01-22,-1.0269977672891932,-5.810753869970341,-41.35830896740256,-8.28243947594297
2001-01-23,-2.024546727425177,-4.416192427836821,-40.195897977072754,-7.02793578075843
2001-01-24,-2.8308607717136356,-4.6457331386176035,-41.8791635979133,-6.134942022404773
2001-01-25,-2.714848130167132,-2.4528978137115462,-41.21447801317919,-4.9922392170458325
2001-01-26,-1.9688374618122055,-1.1231649669473682,-41.56691714170209,-3.491595794041115
2001-01-27,-2.7791085380464358,-1.2064570105483379,-43.05757687795861,-2.056333571372388
2001-01-28,-4.470826272599686,-1.20549640498955,-42.93633906704484,-3.3549356436405366
2001-01-29,-5.205821567913068,-0.7455185280335317,-43.21918699500037,-4.4939331442598665
2001-01-30,-3.8091515950140975,-1.8016071970898713,-42.41941951375777,-5.311830739237972
2001-01-31,-4.706529753986682,-2.58831629610066,-43.2837687670719,-4.4985769008376995
2001-02-01,-3.5381820333213385,-2.3401093876362413,-43.6886606511943,-3.994098834822921
2001-02-02,-4.637161151373414,-3.206791279125323,-42.82081885599901,-5.943119577900507
2001-02-03,-6.512849124261653,-3.6332804820573537,-43.65028936830572,-7.361151685909282
2001-02-04,-6.794130824259163,-4.824598517439779,-42.724690273222116,-7.823668706575569
2001-02-05,-6.531741808151644,-5.581098622048061,-42.63729537151151,-9.084392323631517
2001-02-06,-7.089748168226619,-4.775078516852495,-40.771731490309406,-11.09484227086245
2001-02-07,-7.435830841723506,-4.183294780856426,-41.225369780706664,-10.438587025257263
2001-02-08,-7.924166943455573,-3.749915382044495,-38.597815505465924,-9.888031776657218
2001-02-09,-7.147862267737027,-4.385980786449125,-39.2619457621101,-10.038265783257753
2001-02-10,-7.027359562577603,-5.076185797371815,-39.776415613939726,-10.924952092847533
2001-02-11,-6.652247360772543,-5.3512238210900955,-39.01890134206604,-10.439276385006611
2001-02-12,-6.408909546144317,-4.4755105766811925,-38.960451879125735,-9.319998691909586
2001-02-13,-5.016794601869824,-4.391683957818208,-38.519575696818954,-10.470703880607227
2001-02-14,-4.089777375575504,-5.016003196416155,-36.04157622940876,-10.619599942344598
2001-02-15,-5.144376332826835,-4.349012551339176,-37.251223063432114,-11.563528823577107
2001-02-16,-5.936287436508888,-4.984790263666911,-37.68552612620468,-11.15538058989657
2001-02-17,-5.048667823794238,-4.19628614336546,-38.2973466637266,-11.655623535566608
2001-02-18,-5.254032786498687,-2.141208885160354,-38.120053625455704,-13.074221914172774
2001-02-19,-5.314588074536621,-2.4012604423344115,-37.71405100238795,-12.255170065628446
2001-02-20,-6.185363253913523,-1.7121499150602393,-39.36796846737618,-12.254922522883387
2001-02-21,-7.261249944891279,-2.061301004071259,-40.601541226241935,-10.79939505323019
2001-02-22,-7.127456890807617,-1.0946607047962842,-40.11328666661033,-10.743959053622044
2001-02-23,-7.6683941232023045,-0.2774120090411937,-38.4238217741579,-10.901112129841177
2001-02-24,-8.475708842500055,0.7638779816792761,-39.5987937889897,-11.978868520172462
2001-02-25,-9.086844539953935,0.10762461987054162,-40.66799575831952,-11.034964888334361
2001-02-26,-8.123818538257467,-0.074152227865742,-39.72972292564296,-10.739742109813658
2001-02-27,-7.246580273844492,0.22307401332501103,-42.54580851471465,-12.044022711640379
2001-02-28,-7.896010478798384,0.13637459685278142,-41.91648830447726,-11.636203221087206
2001-03-01,-10.146661068814998,0.1293839101117769,-41.665573783427774,-13.527680702716852
2001-03-02,-12.831955720820812,-0.2201492798562159,-42.27716351200029,-13.035725111078918
2001-03-03,-12.919731095702021,-0.8632824283386609,-43.05410468115667,-12.536303893775349
2001-03-04,-14.282125252255305,-0.2567511654295793,-43.39818562301568,-12.843694309846933
2001-03-05,-13.277394568284613,-1.9200930490254595,-44.5479338286305,-14.505087238046704
2001-03-06,-12.33734013852302,-3.17880058516677,-46.300694463842504,-13.729062646719278
2001-03-07,-11.04713873202866,-2.701829829015297,-47.15369825322004,-13.786874209544148
2001-03-08,-11.440338333786151,-2.436108140406155,-47.401659445997666,-12.16775840440862
2001-03-09,-11.268775781643571,-1.2959975000758885,-48.09593975088493,-11.483955005646857
2001-03-10,-10.508753472831833,-1.4278332995235457,-46.484880428259956,-12.428917628712245
2001-03-11,-11.153970038113592,-1.7181832738855092,-46.75701669998875,-11.533783684561389
2001-03-12,-11.900791912716347,-0.9924245742877045,-47.20642897904163,-12.814025101997299
2001-03-13,-11.856494417579423,-0.9582070861280241,-47.087807317830226,-12.288915233386009
2001-03-14,-12.466725974936251,-1.56274271085051,-47.318342872292284,-12.61689042472508
2001-03-15,-12.616074081558763,0.7780033207534234,-44.60503728855933,-12.265544606131321
2001-03-16,-14.105537597690523,-0.5360167759041468,-44.15113212542778,-12.989944772830961
2001-03-17,-14.190004975800385,-0.6748067985213798,-45.522356167530376,-13.27225974885878
2001-03-18,-14.933485375210644,-0.9395970242497911,-45.16866862065515,-12.847060361466333
2001-03-19,-15.67541170998013,-0.5263815289569287,-47.66870163026419,-12.99218612690776
2001-03-20,-16.335502436180445,-1.3552042138269984,-48.2073764598424,-14.100049143149587
2001-03-21,-16.604085792295873,-1.8423721672504336,-47.57214505850899,-15.200073649533078
2001-03-22,-17.782999316801185,-1.1754983368798224,-48.17515022492033,-14.908984425645304
2001-03-23,-18.489203889784562,-2.7437030462820804,-48.20709944436432,-15.454141040337577
2001-03-24,-17.648974998056694,-4.26542981341338,-45.76613193142208,-15.643197413674601
2001-03-25,-18.57496674123717,-5.07697337806356,-45.36728971624063,-14.949353023778443
2001-03-26,-17.54339292122943,-6.034255874769542,-44.6216404760816,-16.638728197911956
2001-03-27,-18.32050396387611,-6.218029153690845,-42.8398185491242,-16.322328074069357
2001-03-28,-18.73776433589941,-6.485019704201957,-42.31181441761716,-16.119361091681274
2001-03-29,-18.360538506167995,-8.806082349025543,-42.03133608491056,-15.432764552982995
2001-03-30,-17.98536032167012,-9.305566044013656,-43.126540580179636,-15.746970509036473
2001-03-31,-17.84957469908195,-7.755502451094915,-42.37456677284065,-17.083419318068483
2001-04-01,-18.262230656455365,-8.476432339380999,-42.567220755889636,-16.510009119832883
2001-04-02,-18.74855317443144,-9.917631506043591,-41.951374006242474,-14.897516776672168
2001-04-03,-19.782628621771075,-10.44866858552085,-42.94393049261657,-14.9762111728486
2001-04-04,-20.749746702042646,-9.867662576413906,-43.03593342707701,-15.784577823703566
2001-04-05,-20.828584799893733,-11.419564255564813,-42.9844929640035,-15.417891102902363
2001-04-06,-20.95798649824328,-9.511191420569551,-42.70661166269016,-14.223123903294965
2001-04-07,-19.990101486561112,-10.942748123921977,-41.88059861270235,-13.44626702404052
2001-04-08,-21.282351313198202,-10.665843676659774,-42.34721657887357,-13.880848312354127
2001-04-09,-21.489502244389456,-9.453439353002196,-42.38347418301624,-14.544135688372595
2001-04-10,-21.977504752628203,-10.195544088093763,-42.26602012456785,-12.57508211465869
2001-04-11,-21.54217412641883,-10.82574162808208,-41.71886537312335,-13.149305030980894
2001-04-12,-21.614118658710456,-9.819717500266139,-43.01717936231235,-11.703523848896921
2001-04-13,-20.472817947841992,-10.408875410086507,-41.86544139718454,-11.814424766073254
2001-04-14,-21.72030762545062,-10.912070888408602,-41.91313887746215,-10.766993146699349
2001-04-15,-21.677480164721516,-11.188282489629842,-42.4580957503132,-11.832302656617006
2001-04-16,-19.996148769118374,-11.772725644134962,-42.68913164387792,-11.324093498951783
2001-04-17,-22.171838990667922,-11.929599388981174,-44.53958239901584,-12.511948032717806
2001-04-18,-22.430613772934244,-11.514822346155633,-44.38682382234236,-12.536986532620869
2001-04-19,-20.244929027765966,-11.430288725201208,-43.885123458808245,-11.484359991699627
2001-04-20,-20.441550078683367,-11.425456531306274,-44.11954229482632,-11.371459254208482
2001-04-21,-21.846652728157128,-11.8245486650907,-42.95741032641199,-14.365946693143215
2001-04-22,-22.754590035160668,-11.568723585325339,-42.27413633597141,-16.03670049197079
2001-04-23,-21.48691530759812,-10.918921577701209,-42.353660526997096,-16.72036261255075
2001-04-24,-20.348537190097836,-11.691283572734196,-44.2180245770147,-16.292722729643444
2001-04-25,-20.007126316813586,-10.265413487570884,-45.42171563668431,-18.337761174907996
2001-04-26,-21.22736219811186,-9.72653176207739,-45.44369061544245,-17.65357016350466
2001-04-27,-19.618886480848513,-10.455188832743744,-47.91106970273374,-16.27036020391481
2001-04-28,-18.560251687774183,-11.48684106539671,-47.370226615590774,-14.291118180785274
2001-04-29,-18.484476029902144,-11.80210112855804,-48.85730782796053,-15.67314071518307
2001-04-30,-18.564123091016743,-13.243321548021417,-47.94753180451684,-14.417126557403693
2001-05-01,-17.963012222350493,-12.329275075841581,-47.97133462051291,-12.956564795990914
2001-05-02,-18.23462238244818,-15.31311105297427,-47.6544902436346,-14.053354600776588
2001-05-03,-17.564557943420567,-14.47063767820139,-46.13754237141342,-15.711810810571848
2001-05-04,-18.000316438526816,-14.130113196519746,-44.81787777973941,-15.438767881177078
2001-05-05,-16.247836898818292,-14.24879364115285,-42.652262754149945,-15.971379096855156
2001-05-06,-16.77358734079746,-13.074672220497872,-42.251803878832625,-18.55242634658553
2001-05-07,-18.401545576738854,-12.645961970033824,-41.59564819619447,-20.240596713202443
2001-05-08,-18.83326645943032,-12.507970786785892,-41.14353127553449,-20.417350064738354
2001-05-09,-19.543271176585243,-12.589566603302451,-40.50741445512949,-21.0369974150688
2001-05-10,-19.05429221510975,-13.238011560556515,-40.915777068524804,-21.790081531768582
2001-05-11,-19.02848918618893,-13.990317776694354,-42.14621593282926,-20.77584878854541
2001-05-12,-18.489397896690882,-16.082894195506352,-44.1320171581501,-22.00594053156355
2001-05-13,-16.71733429596506,-16.90065049553769,-43.59514396705825,-22.68699950584343
2001-05-14,-16.63891648725987,-17.22488724460827,-43.70356851772976,-21.563988317089056
2001-05-15,-16.49449370841398,-16.520843158415435,-44.01830463948968,-20.29386057743587
2001-05-16,-15.06146821827971,-17.010982900433177,-44.35289986027001,-20.142598559711374
2001-05-17,-13.912046544040171,-17.33793227960047,-45.74672629902094,-21.38352194975511
2001-05-18,-13.417104227287277,-17.303102855882525,-44.04135567161292,-22.03253042120293
2001-05-19,-13.60127665580914,-18.38558664115516,-41.98935996750765,-21.718946482885187
2001-05-20,-13.449653346715914,-16.82010980245738,-43.09960007312671,-20.718608377752386
2001-05-21,-13.062301485172371,-18.327689106369117,-44.251038503195225,-23.528660412294958
2001-05-22,-14.229788979987012,-17.280302980410003,-45.32758374684519,-23.110782808625554
2001-05-23,-15.561793758814112,-17.312529644859477,-44.271306109951446,-24.814610877249237
2001-05-24,-14.15598449396713,-18.07620784114963,-45.20245023007289,-24.98336309609611
2001-05-25,-14.136568755336995,-17.90040230992851,-45.37875000959119,-25.3176096919424
2001-05-26,-14.375376711324206,-17.6182196617628,-43.958347314100884,-24.240557061788625
2001-05-27,-14.339889651152818,-16.68626571391164,-44.455905141097816,-24.41917552138006
2001-05-28,-14.70058851307934,-18.381121567010318,-44.500441113917134,-23.836264742713343
2001-05-29,-15.19042685946842,-17.658762967728606,-43.64512877379683,-23.194520040884115
2001-05-30,-16.867924714030654,-16.222392442846985,-44.322031523826084,-24.121265006166965
2001-05-31,-15.54228303146572,-16.7443428424235,-44.10966791488615,-22.2193851606078
2001-06-01,-15.048231580994969,-16.91988671601724,-43.24609312059867,-21.4802844884874
2001-06-02,-16.328724222489146,-18.39090170943017,-43.35666873171644,-23.212455615239335
2001-06-03,-17.249358476180763,-17.914778318304972,-44.872041468704616,-23.736147573836913
2001-06-04,-16.43048186116182,-17.34921828600648,-44.17448761793049,-23.683930603939828
2001-06-05,-16.53118397801037,-18.409259632943975,-44.48579457020141,-23.273993281895187
2001-06-06,-16.69223902249707,-18.960852277836306,-45.17281899796999,-22.54933292784068
2001-06-07,-17.639784810221016,-17.356516495072054,-46.10217478298517,-22.803852249423848
2001-06-08,-17.368917397425975,-17.055168608647612,-46.62947476875764,-22.16849808268517
2001-06-09,-19.200788657621047,-15.920038495151049,-47.35992119839631,-21.47182004085015
2001-06-10,-18.643170041808418,-15.77621098312251,-48.01063787963553,-23.608139945270203
2001-06-11,-17.85797869073897,-14.424043629212154,-48.20026985859678,-25.423866490057087
2001-06-12,-19.08333819504304,-14.268144246596044,-47.497086629009374,-24.082237399757393
2001-06-13,-18.020349458397355,-14.324061404607628,-47.42155893421546,-23.073311730539494
2001-06-14,-19.39044928169915,-15.962645503443191,-47.44865963230691,-23.20788175733002
2001-06-15,-18.98208559379015,-18.025265854953005,-48.25675882144412,-24.766436033048375
2001-06-16,-18.587089494493682,-17.680591652820418,-47.99998049515194,-25.07511393866833
2001-06-17,-16.4766529575665,-19.735739722834126,-48.58099147824511,-25.567665842265136
2001-06-18,-18.506048754066843,-20.055208063797814,-49.66515578083398,-26.28680246533142
2001-06-19,-18.619720576034197,-21.44963042501874,-50.10728381564472,-25.64304620962181
2001-06-20,-17.924409941124665,-20.842216774290268,-51.954791022604695,-24.93084236039186
2001-06-21,-18.352663267574336,-21.346456397036615,-53.24462814827744,-26.145817928324046
2001-06-22,-17.88575130886512,-21.34260823001439,-53.55072754799144,-25.802630155766757
2001-06-23,-19.519100428553745,-20.267496310368646,-52.67427617164824,-25.922275438670344
2001-06-24,-19.713873200755405,-19.63601880661851,-52.91959163247619,-24.647482882346786
2001-06-25,-19.10295554989323,-19.623644565984414,-53.65783281296234,-24.610957383083143
2001-06-26,-18.050019787053937,-19.90406364945588,-52.778737959883834,-22.74762224159189
2001-06-27,-17.184684111409883,-17.506943142943868,-51.832819384897036,-23.393722000858137
2001-06-28,-16.712212997144043,-17.58997533992156,-51.96595427909471,-24.674407719303318
2001-06-29,-16.885121311306065,-17.491282708963638,-53.03459208419441,-25.286228188021912
2001-06-30,-16.082397863468568,-16.969552740095445,-53.28206092209705,-26.169486296734572
2001-07-01,-16.571648955529135,-18.802483584262745,-51.79173646119846,-27.47185399657418
2001-07-02,-15.481133210194898,-18.36728344131358,-50.771683810649606,-27.690573398157923
2001-07-03,-16.342924276406528,-19.171636679944093,-50.812449245905164,-28.005119752245335
2001-07-04,-16.526212011099382,-18.73768472136422,-52.061304892370764,-28.16302691964685
2001-07-05,-16.51225619050401,-18.04924464477026,-51.483422328517186,-29.746069634114406
2001-07-06,-17.28998781419538,-18.633422313902095,-52.78120007768653,-28.074051018820743
2001-07-07,-16.974579491931255,-20.017533195081487,-50.68165619329592,-28.346203381242955
2001-07-08,-19.060511395649062,-19.655313418084123,-49.13807150731443,-28.83083277642266
2001-07-09,-18.355129776085544,-19.825882482082772,-49.53067273957752,-27.803376262803603
2001-07-10,-19.44792019060262,-19.835577398177048,-49.29881286835255,-28.80885084690657
2001-07-11,-18.445215643496127,-18.647160953266432,-49.77142437195003,-28.52954406570216
2001-07-12,-18.50284118001345,-18.265938458740266,-49.219645937616434,-29.38354667784434
2001-07-13,-21.65006945981058,-17.874037844534808,-47.612135048409286,-31.225132049342797
2001-07-14,-23.344850790941326,-18.96286203995651,-47.31283337878131,-29.516001778909736
2001-07-15,-23.3114751179354,-18.74390613530112,-49.10814563327645,-30.34725742277881
2001-07-16,-23.70175139658753,-19.536052840173344,-48.56759052567746,-31.277662489614766
2001-07-17,-23.045439918964092,-20.850234011957333,-50.01111906516509,-29.36591804583355
2001-07-18,-22.711293663744133,-19.710902363748446,-51.41867598728208,-31.28972245955871
2001-07-19,-23.384643260185854,-20.390532514212143,-51.507987685010164,-31.853272007033375
2001-07-20,-23.080345334556682,-20.48637255514846,-51.018931557472655,-30.768039409959655
2001-07-21,-22.141403670013034,-18.243128215463333,-51.47194685185768,-31.19778424926617
2001-07-22,-22.020345659079805,-19.132937011393164,-50.8739827581987,-31.896448278503577
2001-07-23,-23.06645438571035,-19.725288506929896,-51.71931748763193,-32.1196859042772
2001-07-24,-22.859903409222298,-20.832001568023927,-54.033986102406445,-31.198824583491934
2001-07-25,-23.126091987605083,-21.41349237439102,-54.81636562757809,-30.591924208627542
2001-07-26,-22.188200127309354,-22.954226713657086,-55.38709764985456,-30.752034383352733
2001-07-27,-22.14703036743259,-24.51542961200856,-56.1796717532497,-31.61042258737321
2001-07-28,-22.186964445006176,-24.932213751249876,-56.74696384794446,-31.088326791360807
2001-07-29,-24.319054204826156,-24.080483505860222,-56.403670534036834,-31.28451806629578
2001-07-30,-23.375163326486103,-23.157497020911652,-55.95266600843894,-33.91986487148724
2001-07-31,-22.955799153540863,-22.40099790373486,-55.15733912731788,-33.97851997730372
2001-08-01,-23.353833385780646,-21.248348105223098,-53.999531367812665,-34.777262544106534
2001-08-02,-24.366750610275172,-19.61517290459681,-56.42895667939349,-33.81464090947569
2001-08-03,-26.112829023971212,-18.359246067843664,-57.601433756302164,-34.54769789461117
2001-08-04,-26.32322394759729,-18.95921897847364,-56.7867323604774,-35.74169955915159
2001-08-05,-26.871687363215667,-20.074194112334496,-54.272700544046344,-33.995662762046564
2001-08-06,-25.217785504509337,-21.546318601024062,-54.5229565728646,-33.9071870099371
2001-08-07,-24.779106252724112,-23.303867791905738,-52.51703877277441,-31.95000890992188
2001-08-08,-25.64138952057935,-24.529478831318958,-53.03017572203151,-31.964605322032664
2001-08-09,-25.59993730593293,-25.03235130288169,-52.97607333768097,-30.831001260463946
2001-08-10,-25.628682461612946,-22.89992441257302,-53.57862487662571,-30.324434450736618
2001-08-11,-25.35893448835851,-23.32581441837117,-56.31738632229584,-29.167751434659362
2001-08-12,-26.022299057084407,-22.595372458317446,-56.946560997619095,-29.747947601063473
2001-08-13,-25.086655830627027,-21.8325930502926,-57.027271558246746,-29.502257292600593
2001-08-14,-25.16906052509561,-20.696401218119647,-57.601106274184374,-30.628431552161768
2001-08-15,-24.922143241505093,-20.81677802388986,-57.68872891579219,-30.44268573274955
2001-08-16,-27.1510362304142,-18.99181052996954,-56.81239162780531,-31.071462163850324
2001-08-17,-27.535745344183237,-20.34524314532067,-54.587553401198065,-31.658990679819528
2001-08-18,-27.14194510595947,-18.51840500011631,-54.770012333458844,-31.081537352166087
2001-08-19,-26.791919525451537,-17.825208717864673,-54.31505941616366,-30.93891307981225
2001-08-20,-26.9145014244656,-18.564477434618325,-55.129258353025094,-31.07064263555078
2001-08-21,-27.994947880265297,-20.814761346392707,-55.83949534888441,-31.802680997390986
2001-08-22,-28.865671556055336,-19.83288516084241,-56.2479404575223,-31.42682476858185
2001-08-23,-27.19345406699438,-18.468478403146307,-55.5708117794696,-28.857361285837783
2001-08-24,-29.256003838456493,-16.95439589427699,-55.22326973942313,-29.751733669916632
2001-08-25,-31.06141292758906,-16.266023366087914,-54.79166727134122,-29.550676489789403
2001-08-26,-33.9534903133612,-17.037373526895575,-55.03399594470383,-28.755181230552857
2001-08-27,-33.84765176716129,-18.378837151700907,-54.9083170422185,-28.613775814870838
2001-08-28,-33.773524915274905,-18.18903626781766,-54.4970266700142,-27.7003241390447
2001-08-29,-32.8045455898187,-16.113252644893084,-54.43810140531247,-27.700020016811447
2001-08-30,-32.74722200239256,-14.08232415215955,-54.18693508268936,-26.74005792300599
2001-08-31,-33.19896150420233,-13.562255136373093,-54.77292490141935,-25.766585815677736
2001-09-01,-33.7463213382339,-15.43263845281738,-55.23968697976093,-25.86253375205967
2001-09-02,-32.38775336033565,-16.21901986623719,-55.75593420508328,-24.076531941340097
2001-09-03,-31.572152976766567,-15.46984407165279,-54.688142461591426,-24.87098915219604
2001-09-04,-32.509255370439895,-16.594811159651766,-54.41816444325441,-25.11056834182628
2001-09-05,-31.142079408910394,-16.01344718738766,-53.46084899518818,-25.61420055474915
2001-09-06,-30.539118162924023,-15.930305414490217,-54.401996536071834,-26.399889112029395
2001-09-07,-29.387718973151323,-17.781281898933432,-53.59231693070035,-26.08685585500097
2001-09-08,-28.807980159445126,-18.078727727253657,-55.159362993106406,-25.04414373087149
2001-09-09,-27.292517420197125,-17.797735811182744,-57.52237501156527,-26.29287762674391
2001-09-10,-27.67891933257749,-18.15206056198252,-56.89186509032068,-28.41776139959589
2001-09-11,-28.498988318366916,-18.7893739190024,-59.12239796530819,-26.772207229832173
2001-09-12,-27.991922188422073,-18.843458947571943,-58.52197073505224,-28.311794871110298
2001-09-13,-27.520376177618097,-19.792967502154674,-58.12511486880806,-28.29106994711551
2001-09-14,-28.280710384415045,-19.585806935920495,-58.23734569843454,-27.566437563503825
2001-09-15,-28.36680081956455,-19.026066241901503,-57.86858035203883,-26.394032393851937
2001-09-16,-28.090366918360825,-19.034985950925414,-57.671628874490864,-26.238712084891127
2001-09-17,-27.982925804910746,-19.185729500301512,-56.02113748017668,-25.9776212510791
2001-09-18,-28.26674905526161,-20.746295736946532,-56.85989657659185,-26.17875923092866
2001-09-19,-27.529607479807833,-21.8313776152052,-55.606696781302965,-24.97076463880449
2001-09-20,-27.426792708104784,-21.10667720024737,-54.00691068509216,-24.19065294856384
2001-09-21,-28.15763662105341,-19.749735561976927,-53.88772025985128,-23.28328449315855
2001-09-22,-27.226511603388133,-19.51816672337188,-54.865972991819646,-23.140733120932644
2001-09-23,-27.8932617606628,-19.07067581499932,-53.93030299415476,-23.081928303891708
2001-09-24,-27.734188846302118,-19.706839125578192,-53.60877893845577,-24.12636590467689
2001-09-25,-27.554849013294827,-19.5156825573928,-53.572615903082905,-23.73811666726347
2001-09-26,-26.801242465607586,-19.136217629406186,-56.48759447930935,-25.577953814689536
2001-09-27,-27.181084000479668,-19.713217693840914,-56.08307024627068,-26.469675931387712
2001-09-28,-27.90766166595665,-20.19431222728275,-55.87816353631912,-26.80784318395547
2001-09-29,-26.106974163994238,-19.504077791553524,-54.82039483507822,-26.65068016394314
2001-09-30,-24.40040626614358,-20.11706344845154,-55.35411440593157,-27.938350129770765
2001-10-01,-26.709963043460974,-18.885831426177326,-54.646732395910405,-29.387596443943735
2001-10-02,-25.297935709912895,-19.5197329940632,-52.976348869938924,-30.98297762612891
2001-10-03,-26.691493978306294,-17.814451580294623,-53.62833243318291,-29.49876773082287
2001-10-04,-28.280463482048415,-16.445901029460288,-52.74511172555796,-29.11087911019029
2001-10-05,-27.60688935391994,-14.83192350987076,-51.60181800280139,-30.26114637449876
2001-10-06,-26.077466525517472,-15.33951538475507,-51.77630475374524,-30.362064472969735
2001-10-07,-27.70274756926034,-14.36918030490875,-52.460482752148565,-32.44718868445228
2001-10-08,-29.32276771308303,-12.910762546447074,-52.20763124580066,-32.50554300834914
2001-10-09,-30.063354912572578,-16.15303591395247,-52.03964763385851,-32.90650104494398
