,A,B,C,D
2000-11-25,7.7045427061921234,-18.213951436536615,8.383840292803146,-41.458409515966764
2000-11-26,8.612806985369215,-18.377853737096604,7.527301116552199,-39.9370403604913
2000-11-27,9.699844910152915,-19.146109385392265,8.514451347741614,-38.960204609249146
2000-11-28,9.040288733693341,-19.336388572403507,8.417936458606123,-38.8870561055227
2000-11-29,9.32444864520003,-19.365138296219374,8.991618457924053,-37.48454952998914
2000-11-30,10.300146685135909,-19.66299842766673,8.122250552100718,-37.71753259440036
2000-12-01,10.55193323137209,-19.289105844875902,9.156304411300075,-40.01511095258738
2000-12-02,10.720952807419666,-18.160536365074165,9.441490749607333,-40.266969622831134
2000-12-03,12.5791219857783,-18.656862971111195,8.013145543368548,-42.50135272725128
2000-12-04,11.445290632947916,-18.958659525057612,8.193682606554237,-43.46774629439392
2000-12-05,9.020322825991181,-19.94651558597107,9.114444704160036,-44.41561340647916
2000-12-06,9.982950582976914,-19.77451982965858,9.71265637836752,-43.94824800242126
2000-12-07,11.199936295000787,-21.083761469675014,9.262373430581386,-44.41239114319744
2000-12-08,11.985574653254385,-18.96674008382591,9.390132335840303,-45.78376815701452
2000-12-09,10.65903396672193,-19.83714719009209,11.282529399756578,-46.72565423536498
2000-12-10,10.208637840176959,-19.44227466868507,11.598268196222982,-45.97757793337617
2000-12-11,10.7167762223369,-19.241365277475087,12.617104310876657,-46.90327432731978
2000-12-12,9.98771907612107,-19.27824146887092,12.79693576171404,-47.056746725807244
2000-12-13,10.442136198366365,-21.121920550526625,11.275555031277795,-47.69041326962537
2000-12-14,12.137768760442984,-19.984143818548606,8.066474872522438,-45.956542496209366
2000-12-15,13.831717615144207,-20.67364951135747,6.368848570125441,-46.43272979173565
2000-12-16,17.33284132178167,-20.23483751792413,6.2145042952303005,-47.08466665089435
2000-12-17,17.099800229655983,-21.052588105312466,5.2125264412911365,-47.3551358058862
2000-12-18,16.586186980475823,-21.229529191076423,5.189368799744247,-47.25708076765856
2000-12-19,16.90122544015863,-23.140195232460645,4.9959858401938515,-48.408130025928465
2000-12-20,16.393201256794868,-23.616719595435317,4.306983173255771,-46.43304918268599
2000-12-21,14.798036663113034,-22.291503766536053,2.8189796564533847,-46.67474515005251
2000-12-22,16.872284497148982,-22.688078953863567,3.4349993769661977,-47.436449720765864
2000-12-23,15.338097343536147,-23.79743811142045,4.902728618255779,-49.57893700543843
2000-12-24,15.061539418520567,-22.853055561830388,4.306984692482532,-50.587057445230755
2000-12-25,15.447884539346045,-22.530018816033973,5.774041796962582,-50.72416371482972
2000-12-26,15.518838109030394,-23.756891911414407,5.096800285639235,-49.73784630145292
2000-12-27,14.979752474864759,-23.47346618191856,4.589249016921051,-48.50507623263127
2000-12-28,14.34666527598285,-23.546638685781765,3.597792689329723,-48.16080436640275
2000-12-29,12.555879055478487,-23.39275574690758,2.7117473177080615,-48.57618695519313
2000-12-30,12.972804724942451,-22.74989711719932,2.7659362798643357,-47.078471743974085
2000-12-31,13.269579171291523,-22.06105948129679,2.8248365093151193,-47.18253348183498
2001-01-01,14.230897239239406,-21.472085282005143,2.4716760483076623,-47.521439060725285
2001-01-02,15.344306309506923,-21.33926157312244,0.5838249016809629,-47.315980860072024
2001-01-03,14.730926302348708,-22.648139969538246,2.4571250226790724,-46.18882421410165
2001-01-04,13.994066743931253,-24.465804631238896,1.2131680352162426,-44.08691188002614
2001-01-05,12.314272394472676,-23.37284419031879,2.8859576804709755,-43.36740012753242
2001-01-06,11.016376715119122,-22.375403885800054,2.929799235367033,-45.54522536177105
2001-01-07,11.063309396535823,-20.94259485712611,3.485401245548596,-44.71526679494759
2001-01-08,9.905444685238887,-21.532958801762373,4.053726685183183,-44.26722708073906
2001-01-09,8.848813336440685,-23.913989838981795,3.8736199743886224,-44.68231055744884
2001-01-10,7.195747282828556,-23.91697382769207,4.328916229783056,-45.39428057692375
2001-01-11,5.56688918077446,-23.044584803164117,4.321758837742392,-45.33184021178081
2001-01-12,5.148756514604068,-23.873852881081955,3.945391435745322,-45.343657648235514
2001-01-13,4.778048018663225,-23.11480881814191,2.817276054805249,-44.43569869278156
2001-01-14,5.724225743728868,-23.937813114127028,1.0133613065413525,-42.34687880805454
2001-01-15,5.3808943038448644,-23.1261996377955,0.8971486372140992,-40.30972087583083
2001-01-16,5.572480684399226,-22.967019712330238,-1.1537567652274707,-40.30130034757733
2001-01-17,3.3143205060933436,-23.53680997592918,-1.2511676162968477,-40.04090385538404
2001-01-18,3.1548422255325383,-23.583117597279276,-1.9878451865288298,-39.75105444220161
2001-01-19,2.917261939545244,-22.2794738566246,-2.5562812090672544,-39.951995482660365
2001-01-20,3.151111694183426,-21.433535718473895,-2.746240073578078,-40.11671281076036
2001-01-21,3.936614035206478,-21.2874323894815,-2.870129980538819,-40.50262079117256
2001-01-22,6.415542933078118,-21.957710427918364,-4.825394063149144,-38.320505723838714
2001-01-23,5.6733985338378385,-21.38869387357647,-6.350202576554514,-39.47301043428449
2001-01-24,5.908915115237239,-21.933769889667527,-4.480744864049788,-39.81469607003238
2001-01-25,3.166802349845991,-21.565978867173836,-5.050012563854879,-40.856815778155166
2001-01-26,2.6759117216798125,-20.94331457167041,-6.517995783212121,-41.214490998499855
2001-01-27,3.3611307010519456,-19.8695816595457,-5.899270117593653,-41.30102638316528
2001-01-28,4.554864149070601,-19.303852538142742,-6.891870798280239,-40.969732018033866
2001-01-29,5.1596723507995055,-19.035292241176307,-6.97912934439418,-41.96307539100394
2001-01-30,5.17580183288991,-19.639778842150502,-7.309400172381034,-41.85284849531547
2001-01-31,5.884097156212228,-18.78115675309912,-6.779318435324375,-40.26163352584742
2001-02-01,6.2619026665064235,-19.484027851379683,-7.433162725203423,-40.32884816759989
2001-02-02,5.806706577597423,-17.681732897355072,-9.233831637226977,-41.810215716687814
2001-02-03,7.569286338080397,-16.477950613561354,-8.873055500631832,-40.7486539788239
2001-02-04,7.405284851488743,-14.314976615066568,-9.196396393290819,-39.87048091425715
2001-02-05,6.869540568604713,-15.618719408287458,-7.277064012289366,-41.7490747878153
2001-02-06,6.299058309904123,-13.092269646184505,-6.032640413947083,-41.21694605138698
2001-02-07,6.183838796003603,-11.694180039673629,-6.511065504897072,-43.84178556839436
2001-02-08,5.667469642976042,-12.012458065112794,-7.179564393409139,-44.01079995680303
2001-02-09,4.2397900842746745,-10.891455695855033,-8.884864124129596,-42.99186683967466
2001-02-10,4.336305911682239,-9.836809582112325,-7.932803983181065,-44.14607505493147
2001-02-11,3.9023476560470867,-9.026640339516614,-7.378447349759951,-44.29210055956506
2001-02-12,5.551426506564959,-8.314905903913356,-6.300164398205155,-44.12309508758125
2001-02-13,4.591190768132208,-8.484985951402864,-7.250665666021725,-45.05127041611737
2001-02-14,3.0088997858750393,-7.239424294305113,-7.408827862549943,-45.20944755934128
2001-02-15,3.0154536826421343,-6.142132550265027,-6.547197655327856,-45.60280934878111
2001-02-16,4.863901885439309,-8.20694450061762,-7.89776679113518,-46.58923214620593
2001-02-17,6.039444312515702,-7.267236009496083,-7.583231357691835,-47.192169566606516
2001-02-18,4.6196464145548095,-9.147386409010858,-6.690184345198411,-48.47770114041151
2001-02-19,4.122113830589537,-8.418962109395105,-7.367423398239281,-49.221869668892595
2001-02-20,3.2835690988662716,-9.041074956709203,-6.774746905922047,-47.32281360031337
2001-02-21,3.5370578302621225,-8.760570548442926,-6.749863936793061,-47.829006671983315
2001-02-22,3.6026631658133086,-8.671281919353795,-6.749758567888154,-47.96311911454513
2001-02-23,3.3007988139353923,-6.960691538011918,-7.6854749724634965,-46.98416705300951
2001-02-24,5.011954058323754,-5.775591946220247,-6.302709132363758,-48.127896661097985
2001-02-25,5.076260015287206,-6.34956895668811,-6.5764086248173745,-49.96277967782573
2001-02-26,2.4819094904233876,-5.852938920600589,-6.879924215726254,-49.83497629780044
2001-02-27,2.849734793809249,-5.299540491046493,-7.949817394071815,-49.501814656587854
2001-02-28,2.090447335081972,-4.271546924734186,-7.603249873553073,-49.762565674818696
2001-03-01,2.05684806408423,-5.364230704334861,-6.8681823499908266,-48.82650347561829
2001-03-02,0.13015999700729286,-3.370786757998575,-5.982789617522448,-49.066253195321835
2001-03-03,-2.5173941004889038,-4.087829444105863,-6.6294271925486985,-48.38659095057153
2001-03-04,-2.7056536485581955,-2.6638333159148715,-4.773062134026961,-47.22146322443579
2001-03-05,-1.5927894228470252,-2.445420021110898,-3.8814148350902196,-45.01840891279585
2001-03-06,-0.8513087006543969,-3.135866808991754,-4.8671101949776485,-45.43363161838366
2001-03-07,0.05873049592833479,-3.912894642448474,-5.463919061454944,-44.7964893189527
2001-03-08,0.9564607760302585,-5.376057164541457,-5.3492294181851605,-43.539988736663204
2001-03-09,0.9766900925308837,-6.965741768222851,-4.07708733776225,-43.9789298897941
2001-03-10,1.3703743363163028,-5.258446162004406,-4.6289837404506065,-44.36891518935374
2001-03-11,0.9813659444828737,-4.6657994504990805,-5.7622838348594785,-44.78443121634913
2001-03-12,-0.24784153028648115,-3.766190636064156,-5.990845777116164,-43.3680428381946
2001-03-13,-0.6877792984464244,-4.729878946035301,-5.776372506818919,-42.79973995007997
2001-03-14,-0.0512135262793757,-5.223712193580209,-7.404982978144647,-43.08735860288332
2001-03-15,-0.02678661914249177,-5.189483204758835,-7.7564722532460335,-40.80426789317987
2001-03-16,-0.5598352026501329,-3.5351027983644094,-7.825423513249828,-39.531495407239355
2001-03-17,0.3309234176856515,-3.135671957563419,-7.524600185178582,-39.02439584830077
2001-03-18,1.6485863742450266,-2.69486524321443,-7.410266703757573,-37.988764711442556
2001-03-19,0.5920217689552469,-2.5447131945887755,-5.721421944818261,-37.87341939755763
2001-03-20,0.06108800727705577,-0.9832504054870408,-5.127179652563009,-37.58136821853658
2001-03-21,0.5511083888561847,-0.4397620201538508,-3.288613802893585,-38.509025332124466
2001-03-22,0.9731449273390613,-0.25922557210407704,-3.1447485523632595,-37.80894654376577
2001-03-23,1.4368611432396614,-1.4057022121027378,-2.003625466724386,-38.35423579999913
2001-03-24,0.756202586466737,-0.16394616399120676,-3.111366874897109,-38.458726027787776
2001-03-25,1.3387329118228186,0.9016901491718776,-2.4947611085392785,-38.45797120440619
2001-03-26,0.7088915412394234,1.9711273069869135,-3.606158043366557,-39.062415312563594
2001-03-27,0.8782224486098955,2.250377648633085,-2.122949992295524,-38.68935300054682
2001-03-28,2.2741104776049923,1.2814736119121513,-1.6349067224092733,-38.965086419221564
2001-03-29,2.634268672065428,0.6298887420228891,-2.096555733687806,-41.008606844905984
2001-03-30,1.3548033018192622,-0.21590823123900227,-2.0176880255336167,-40.559173596952625
2001-03-31,2.102105489533729,0.1487092984244744,-2.223548865897376,-39.12490036860872
2001-04-01,2.3535648703433614,-0.806649192178224,-2.5830543006487217,-40.15621765681592
2001-04-02,3.636604601865794,-2.848472884357083,-2.077548844942894,-39.81479000533714
2001-04-03,2.800368091100247,-1.7841033455122484,-1.551347060176696,-41.00373075996761
2001-04-04,2.367404034495506,-1.7689919889003904,-2.1369743532600625,-41.94453206616
2001-04-05,2.707025908647757,-2.8662186386663793,-1.7920695226204093,-42.082243389325534
2001-04-06,3.3824437542227614,-2.86652216148755,-2.86762334276232,-42.46352159818695
2001-04-07,3.691023441614135,-1.6182538575617662,-3.4554891299289374,-43.13897354079357
2001-04-08,4.441799150315662,0.36225930111210625,-3.9305758523959615,-43.76074750860508
2001-04-09,5.705686382039779,0.8787667395572375,-4.064810071996423,-43.08439583025777
2001-04-10,7.237766663314279,-1.1285929541376145,-4.6221739185986115,-44.10083080548978
2001-04-11,7.565072128509668,-1.8233958567344302,-6.429898007202189,-43.93234347037258
2001-04-12,6.644057628590922,-2.4325531068641126,-7.066997795566005,-42.36971994957679
2001-04-13,5.730493595941637,-1.67486073936367,-6.0069477337617165,-43.28153264073185
2001-04-14,6.945008714454122,-1.7336994858400663,-5.974548984993495,-43.49158572003145
2001-04-15,7.56564359887324,-0.7548911610020236,-7.177171103699811,-43.22151336228674
2001-04-16,6.7357902418516415,1.0535347306674456,-7.843204606629714,-42.8891277362737
2001-04-17,6.434966129282554,-0.14050872613845078,-6.955273679160479,-41.49119550923179
2001-04-18,5.106334686435859,0.012329325785084944,-6.701064946024788,-41.28343445902277
2001-04-19,4.532385227270428,-0.15899044370807547,-8.167223992153978,-40.94911340881459
2001-04-20,3.4716352696810695,-0.28243073564150806,-7.558139554212107,-40.09613966047409
2001-04-21,4.22346032794258,-0.9750737961101688,-7.858421842910445,-40.65355728151317
2001-04-22,5.520788147309725,-0.30191880112111213,-7.24395913727979,-40.189071517072655
2001-04-23,5.33346138940169,-1.3596413758768255,-6.044634749805248,-41.56544844744408
2001-04-24,5.10018862877577,1.0153333279948082,-5.970970076435168,-42.59071787907889
2001-04-25,6.73659122043518,-0.07701081079627015,-6.335177601652945,-42.48168132219424
2001-04-26,7.9620378048684515,0.22067270415323043,-5.064149316199223,-41.401769732555586
2001-04-27,8.698141669728308,-1.254807312724673,-6.033916108399783,-40.330563600166094
2001-04-28,8.986956396337916,0.8236001540776783,-5.857718102437557,-41.24346613346796
2001-04-29,8.277216024705183,1.0774090760250135,-4.617104020290096,-40.155227721493524
2001-04-30,8.215914008178714,-0.5697594455638357,-4.786397456502659,-39.90556909578542
2001-05-01,8.12534488432968,-0.9878101625498344,-3.835136268339574,-41.786441371240066
2001-05-02,7.0122517347098725,0.6178888417956131,-3.155322370408994,-40.99715090817256
2001-05-03,7.123990515643915,-0.5339673717551615,-5.2650779466856275,-40.83417551232309
2001-05-04,7.248805015660865,-1.5690340543292467,-5.970861368344778,-41.10668772450776
2001-05-05,7.926517576452421,-1.2475414089056658,-7.470467571218077,-41.065074134822154
2001-05-06,9.588546263561144,-2.100750400831275,-8.907685673695813,-40.722490081165155
2001-05-07,10.69114387994718,-2.6102091574979376,-9.181771076334945,-39.9254069450351
2001-05-08,11.379175022572692,-0.27608572417896626,-10.090974672245233,-41.1325601568545
2001-05-09,10.535599441747646,0.5562727711393317,-9.699692500465323,-40.60975627076928
2001-05-10,8.593251045058969,-0.5589314389200674,-8.469563498029014,-40.74975071526778
2001-05-11,8.297454660204245,0.2779404229239625,-7.494864281443555,-40.36781777664179
2001-05-12,8.261262958100893,-0.482190198765338,-6.308025180915058,-41.4470658531716
2001-05-13,7.532171486448065,0.4865025883650742,-4.547837362220891,-42.58224721863869
2001-05-14,7.91364930762685,1.0613275630260643,-2.549100106939754,-43.620755063146134
2001-05-15,9.528965236816855,1.7154710335184786,-2.158728320557124,-41.79356743540767
2001-05-16,8.001758438510011,2.246564729569962,-1.9174975158832028,-41.01106595181136
2001-05-17,8.098447241745793,1.9766305471852794,-0.06245178978740529,-40.44435672778373
2001-05-18,9.340370696277411,1.1086460454756892,-0.5813319507463756,-40.29239614927625
2001-05-19,9.885943041400674,-0.10667364167914029,-0.2603361439767193,-40.56701295774002
2001-05-20,10.13938537067456,0.536527922325398,0.5934075286477039,-39.82654131517571
2001-05-21,9.28754466676105,1.0760034095514759,0.6695828563480689,-40.93989893801183
2001-05-22,9.175657695949928,2.0102797770818843,0.37257517198666606,-41.790341096769744
2001-05-23,7.752210361395559,1.4220184142827077,-0.5750885306605309,-41.65754875163764
2001-05-24,8.244623981674978,1.0547932925482288,-0.27520950659174503,-42.59839082425836
2001-05-25,8.625667203524408,0.6771050028016277,0.23734144548789748,-42.43598326807676
2001-05-26,8.506576982545873,1.9099508960640088,1.7109760260147102,-41.39680266204674
2001-05-27,8.564903741759284,0.1305724012421745,3.853623519158436,-41.54327584642074
2001-05-28,8.209755891099782,2.098895208807132,2.270459351696747,-40.556998757050344
2001-05-29,8.806891789538872,2.8441655582111096,1.8799809047812184,-41.369418862402505
2001-05-30,9.221522862085767,1.9694757541452605,1.729933997861605,-40.659687794090026
2001-05-31,7.341932317941481,3.0833702519788257,0.5348440134829067,-40.65191597478544
2001-06-01,9.085366032944199,2.5483968090225697,-0.6648486514485492,-40.52002501839964
2001-06-02,7.742590909624478,2.882054518533336,0.5083372464590477,-39.4302027658708
2001-06-03,6.980606959099218,3.8986152013574134,-0.1045978262376962,-39.77208239152212
2001-06-04,6.561953378903298,2.9848783046894454,-2.4558200310245137,-38.58317622714944
2001-06-05,8.01839161929704,3.520854640394705,-4.259139807464869,-38.88014424522556
2001-06-06,8.723010958848336,4.244717582025849,-5.416650007451409,-38.82926917876184
2001-06-07,7.662222476214627,4.853922509414901,-4.156799143742067,-38.98236426701609
2001-06-08,6.484580633701154,5.22564142362406,-4.651870869166963,-40.04111063623546
2001-06-09,7.241968920946325,5.4900206789936155,-5.588278182699622,-39.72214114927618
2001-06-10,6.90223413750871,6.499022399139982,-4.204232270363255,-39.72803162833463
2001-06-11,5.733397534605668,7.569693459253503,-2.9328876248859075,-39.15439834708301
2001-06-12,6.568225946269493,8.182779539335172,-2.1529704846135376,-37.3917879758609
2001-06-13,6.651290959131223,9.500938776164082,-3.4576478877105887,-39.30108300050573
2001-06-14,5.350290726979296,9.881243132079298,-2.5083605628286985,-40.88620193341261
2001-06-15,6.883686949836088,11.612026420279923,-2.9299342681013374,-38.94723741761269
2001-06-16,8.66896149185994,12.07905559872673,-3.240501026912356,-38.41249211929944
2001-06-17,7.254927039598073,11.770092751317856,-2.429972242646178,-39.75767109574321
2001-06-18,9.362998137265125,11.224504909636808,-3.39014028509193,-39.003909485632214
2001-06-19,9.280524248147682,10.481258492739686,-3.9276386557791376,-39.72552918857587
2001-06-20,8.420581166348486,10.473183418559763,-1.9599855125732197,-39.961084943234624
2001-06-21,8.300329353159395,10.856990682236846,-2.0079897463898098,-38.80752540816939
2001-06-22,6.724185598886892,10.310428840607665,-1.6532083331882927,-36.69919790044157
2001-06-23,9.195303496051896,9.303904743229296,-2.5580256415504614,-38.499740339708595
2001-06-24,7.918984634343548,8.996845345767547,-3.007420793700607,-39.43163572729636
2001-06-25,8.161942287142535,9.568305113982257,-2.9552017015996337,-38.826722041069594
2001-06-26,9.166400420826967,9.245876882155763,-3.2216893076482074,-39.29905064321496
2001-06-27,9.132929494224946,8.101251436968004,-4.308395169475396,-39.974596247112025
2001-06-28,7.655614684107692,6.632341607949593,-4.589828820639356,-40.679201182216104
2001-06-29,7.126290218798406,6.549616322240973,-3.7404241789821704,-41.36756280178873
2001-06-30,8.46947413443089,5.888553074782436,-3.997295005997625,-40.42101687082126
2001-07-01,7.050263944383703,5.8368298714587565,-4.760858804258576,-41.77815252504891
2001-07-02,6.252552609413034,6.174234563898853,-5.48574473283828,-42.78953231695058
2001-07-03,6.954273931944518,5.20077714059817,-6.073356958473749,-43.306607405991564
2001-07-04,6.392849669384981,6.492199139230411,-6.3747639964533915,-43.15915429005086
2001-07-05,5.985131430013366,6.060668690528855,-6.632138154909437,-42.37846889182467
2001-07-06,6.813353081295481,5.132449277170997,-5.84925026048681,-40.48494467815557
2001-07-07,6.85462488027169,4.592088968930897,-5.749361751912452,-41.26022850902934
2001-07-08,7.885237973032314,6.652640584894601,-6.40997530640408,-40.09705250462162
2001-07-09,6.8200577268270415,4.341573298396253,-7.791417412936135,-39.73006898919073
2001-07-10,7.739051006933025,3.3839506486975206,-7.237073043568282,-39.74219322403745
2001-07-11,8.391155391029645,3.5808893765316316,-7.409377402504431,-39.75202918009989
2001-07-12,8.013510461974318,4.31033590819356,-6.725755804603633,-40.45530739136019
2001-07-13,8.099597270417853,4.9301115363859065,-6.53132849138784,-41.22252611050394
2001-07-14,6.134297430283832,3.7040511388554993,-6.027209017223317,-40.40269161773469
2001-07-15,7.261676476070555,3.7264963258305186,-5.862176838421264,-39.71447685141373
2001-07-16,9.148086532486843,2.4574543082234186,-6.906293338956356,-40.43540004782142
2001-07-17,8.346076468441897,2.5969631522627394,-7.610169646453455,-41.32362097868848
2001-07-18,9.091387810317807,1.7708573954960796,-7.725913840180691,-42.02981099084115
2001-07-19,8.819490326295364,0.5708144951013083,-6.130142622376802,-43.068325806737946
2001-07-20,8.866586328336975,0.8200634601697139,-6.225043299981965,-43.57835187933763
2001-07-21,6.407359004873512,3.4599128337328846,-8.434618347880479,-42.928007838981095
2001-07-22,6.698189153882231,4.628053788362318,-8.709191857611302,-43.50888734270828
2001-07-23,3.891095586194219,4.642997561823365,-9.716098459158054,-44.783969784584556
2001-07-24,2.0722127562967074,4.833955399290956,-10.593031441744394,-44.112382795544264
2001-07-25,2.781590393534479,5.180666653872018,-11.571982285975693,-45.20233679385741
2001-07-26,2.1966021628557675,5.287449174247394,-11.193448798706312,-45.688202114419504
2001-07-27,1.0243692991203617,5.9615990665280405,-11.832169090417688,-45.32222846527342
2001-07-28,1.1630174142771397,6.989550330595734,-9.81822387921664,-46.41094924424944
2001-07-29,2.1239748712488202,7.067857024093062,-10.351751676925268,-45.78747458252319
2001-07-30,2.235259500092198,7.809135931870841,-9.297109549485997,-46.979417071567475
2001-07-31,1.8765916114665544,7.190465306759442,-8.7169167099531,-48.25762855825289
2001-08-01,2.670690992098508,5.990187791740767,-8.626006491986661,-48.14709212459381
2001-08-02,2.359011422170536,6.859350234829973,-5.934339713840101,-48.69868936070765
2001-08-03,1.4726082205411606,7.64716233542043,-4.243745467815548,-49.7640699968287
2001-08-04,-1.7171971439790608,8.17176447979651,-4.2408106645846315,-50.126033904063995
2001-08-05,-3.3116641634342807,7.955579574980144,-4.1116472757572105,-50.17893456171091
2001-08-06,-2.6968020161550537,10.130533286608818,-2.6398662961918555,-50.697842605478456
2001-08-07,-3.259977348256847,11.595711272850682,-3.2449965560927696,-50.633861838060334
2001-08-08,-3.708828796807342,11.13105802167096,-1.436660031693167,-49.9181306270058
2001-08-09,-3.832227544326984,9.629130601954158,-2.7357618286949283,-49.552498232519206
2001-08-10,-4.116326084893241,10.170592706284895,-0.5045945421972271,-49.722932624207274
2001-08-11,-4.267193624086108,10.725778927846575,0.0677069838080615,-51.386456046383785
2001-08-12,-3.2497546043087757,9.352665308363676,0.7337669635890312,-49.841263226986136
2001-08-13,-2.6864412378412275,10.491103342615792,1.667890878827103,-49.8941617023997
2001-08-14,-1.6994739656476667,10.047884435591472,0.8153355775837764,-48.96902272297233
2001-08-15,-1.2732043185846063,8.67350058911249,-0.15162070613115453,-49.29957093708441
2001-08-16,-0.6741816752863883,8.549757183999978,0.8928549058604451,-48.11959005814736
2001-08-17,-0.8136753795790945,7.8602799696612635,1.301249161041648,-47.82054316898371
2001-08-18,-1.2550585092085202,9.514370915370433,0.7577056729839672,-47.576736071485385
2001-08-19,0.10351782398941922,10.658310486055282,0.2573772296608984,-49.40750985507409
2001-08-20,1.2684471024619823,12.12174275153497,-1.6262850409232859,-49.600269335576165
2001-08-21,1.92571905620283,13.399089271125705,-2.967334569941423,-48.606547044958994
2001-08-22,0.41152332339004105,13.458614930546002,-2.147008301144925,-48.23195305260252
2001-08-23,1.929026638090165,12.400405902020141,-0.5699110085934465,-48.251307066353455
2001-08-24,1.2980937873807892,11.6098979376444,0.14717113229932788,-47.89069965857054
2001-08-25,2.6167145171702146,11.74603100289138,0.49977429083198194,-48.45611015894192
2001-08-26,1.4397958810556621,11.961956763227892,1.646988112964682,-49.63814505882197
2001-08-27,0.500429437879537,13.501257074344123,1.0254852559030763,-47.79585217950575
2001-08-28,0.18834651129207647,13.038016604802902,3.1138058242725872,-48.07155918935324
2001-08-29,0.4658437784007412,13.777710778550933,3.7968204288644216,-47.056922540832105
2001-08-30,1.2445434333541732,13.151535632156914,3.761147726137067,-48.36174981562261
2001-08-31,2.565960124491681,14.035579447790171,2.7528947673714397,-48.06522359398807
2001-09-01,1.8093058088202776,14.502777858912935,2.02121371301538,-48.16444610744748
2001-09-02,0.8974825918027204,14.358307644861103,1.034078968529177,-48.46787692707071
2001-09-03,0.8011428472083046,14.17537475673271,1.134159423436622,-46.71019871868698
2001-09-04,0.17650871340336416,14.980213214437244,0.30432483346320793,-47.060373111248595
2001-09-05,0.7657824786198226,17.032476925948405,0.5855533191762106,-46.455858819091226
2001-09-06,-0.35352218083348674,17.011619152808418,1.0335040606158417,-46.17878400550754
2001-09-07,0.06859292869364719,17.081403003120652,1.973781951022553,-47.00796785939243
2001-09-08,0.9231095672203568,16.92663915833888,1.3449824315608776,-45.945631286644165
2001-09-09,1.0230073997347653,18.76286653981295,0.8414235298417293,-44.77786605844754
2001-09-10,1.4745578427484511,18.848355335396814,0.8462156929663054,-42.95715537046204
2001-09-11,3.664600193091447,19.690604524465318,0.8254789523216315,-42.62863188782074
2001-09-12,3.0638556621261714,19.910933864077634,-0.6692126032520216,-42.557726339021464
2001-09-13,2.633888642951361,18.75814943871579,-0.9161904472269905,-41.0782052466813
2001-09-14,2.1948075587608153,17.316303565049466,-0.4097098046717571,-40.55947734684882
2001-09-15,2.611293336897037,17.522099466842825,-0.6051788687069654,-40.55333264620143
2001-09-16,2.57463625222878,16.430911834370164,0.0670974916010425,-40.37778020906597
2001-09-17,2.9663632288382025,16.834643005526175,0.11574598645726125,-39.8986904953059
2001-09-18,2.6104556653204023,16.288805717543855,-1.1628671145806053,-39.26612119226024
2001-09-19,3.335892395256172,16.49741821925778,-1.153164816775851,-37.531130097766976
2001-09-20,3.648120401718072,15.447490203711011,-1.9200267927258972,-37.86874487261135
2001-09-21,4.5677786040153805,15.148935556557532,-2.2096760231016823,-38.63953684876303
2001-09-22,3.3290839836180073,15.657258135646721,-3.386257602277454,-37.02953868359484
2001-09-23,2.787181507354587,15.321466037405644,-2.5120416149002955,-37.182919986801586
2001-09-24,3.2051804864802618,15.620048645633934,-4.087068338434612,-37.50915312163839
2001-09-25,1.9416749604821006,15.014752639051508,-4.430709164479903,-37.46685416681602
2001-09-26,2.089696985647885,14.773956098673205,-3.898720784539557,-37.909919130326756
2001-09-27,2.4987713182081257,13.542779880009052,-3.924452923481545,-37.21768730161805
2001-09-28,1.618784265699634,14.296122613840097,-3.2065637827531823,-37.9793221077985
2001-09-29,3.8720640096682297,14.30052404012045,-2.351081882427208,-37.22407459970047
2001-09-30,2.798597616583569,13.084907548136671,-1.6178322131706322,-38.85621960291761
2001-10-01,2.2440627424948993,12.072831608672143,-1.1415856180552457,-38.052334398374
2001-10-02,1.1891149701801071,11.784110040647723,-0.4164840450645867,-36.220353045227455
2001-10-03,1.197186806335792,12.559324402131207,1.2549522350434965,-37.525310768870334
2001-10-04,-0.2845400197827628,12.330407611416963,0.3152984608816236,-37.173558457087516
2001-10-05,-0.7789913309819771,12.420030879789188,0.3337786060306376,-35.52720948133617
2001-10-06,-1.393480937774767,13.746988195546159,-0.19372196915579631,-33.82454251429687
2001-10-07,-3.190347807693092,14.77629027854848,-0.7538240356111432,-32.21910273229778
2001-10-08,-2.212213557716817,15.632078610795537,-1.0646904884159352,-31.844810791006086
2001-10-09,-1.6305003106796474,15.544115150350452,-0.14266627054550096,-31.542665911950948
2001-10-10,-0.9455404434980835,15.053594650795867,-0.34822639676593437,-30.979765067551355
2001-10-11,-0.03642700674271049,15.179654829603292,-1.9620032210044145,-29.90669797748923
2001-10-12,-0.9306625277987256,15.871995138416123,-1.9970251430350459,-28.640686382146665
2001-10-13,-1.6247569305153404,15.09603751101122,-2.853624472377782,-27.501601953538596
2001-10-14,-2.2187038050599313,14.285204840201942,-4.016916677460232,-28.989793075570315
2001-10-15,-1.7269548675047024,12.835587538454076,-5.876720865068403,-26.975315644808447
2001-10-16,-3.283398296222503,13.793420683768973,-5.184202623014331,-27.15109072227193
2001-10-17,-4.705565524835424,14.467559725153587,-3.0737167468958613,-27.501317369278002
2001-10-18,-6.040302141716477,12.260625068891235,-2.0813818263743356,-27.716847966147125
2001-10-19,-6.056291291557376,13.053422881029343,-1.8561553180106636,-26.9246018201709
2001-10-20,-5.9277705269472705,13.165441891650179,-1.0952827600343205,-26.366299612258977
